Lon       Lat      Dep  Vel  Mag      Fast
99.000000 27.000000 65 4.453 0.013968 -18.618747
99.000000 27.000000 70 4.443 0.021343 -18.945115
99.000000 27.000000 80 4.444 0.010081 -19.362145
99.000000 27.000000 90 4.471 0.000361 82.528473
99.000000 27.000000 100 4.495 0.008090 71.348456
99.000000 27.000000 110 4.517 0.012928 71.076322
99.000000 27.000000 120 4.533 0.015283 70.930948
99.000000 27.000000 130 4.544 0.015806 70.804899
99.000000 27.000000 140 4.550 0.015123 70.674495
99.000000 27.000000 150 4.552 0.013750 70.531567
99.000000 27.500000 0 3.179 0.023553 -15.795789
99.000000 27.500000 5 3.249 0.011813 -19.298261
99.000000 27.500000 10 3.448 0.007307 -16.661921
99.000000 27.500000 15 3.450 0.005758 -3.327774
99.000000 27.500000 20 3.450 0.006315 6.776209
99.000000 27.500000 25 3.449 0.007241 6.199712
99.000000 27.500000 30 3.478 0.008219 -0.554703
99.000000 27.500000 35 3.549 0.009780 -8.563891
99.000000 27.500000 40 3.636 0.011862 -14.905836
99.000000 27.500000 45 3.723 0.013856 -19.253567
99.000000 27.500000 50 3.804 0.015249 -22.269900
99.000000 27.500000 55 3.878 0.015826 -24.522318
99.000000 27.500000 60 3.949 0.014320 -25.960742
99.000000 27.500000 65 4.364 0.012619 -27.195805
99.000000 27.500000 70 4.469 0.021511 -29.772078
99.000000 27.500000 80 4.501 0.013916 -35.156151
99.000000 27.500000 90 4.551 0.006541 -50.292987
99.000000 27.500000 100 4.591 0.005729 -88.032720
99.000000 27.500000 110 4.616 0.009608 76.885953
99.000000 27.500000 120 4.626 0.012479 71.948923
99.000000 27.500000 130 4.626 0.013849 69.448731
99.000000 27.500000 140 4.618 0.014018 67.832491
99.000000 27.500000 150 4.606 0.013375 66.623515
99.000000 28.000000 0 3.189 0.021469 -16.145932
99.000000 28.000000 5 3.246 0.014624 -23.970911
99.000000 28.000000 10 3.443 0.012255 -19.561728
99.000000 28.000000 15 3.477 0.008672 -0.806695
99.000000 28.000000 20 3.488 0.009181 19.351729
99.000000 28.000000 25 3.469 0.009622 25.199597
99.000000 28.000000 30 3.469 0.007823 21.360855
99.000000 28.000000 35 3.521 0.005928 6.033811
99.000000 28.000000 40 3.602 0.006824 -14.324107
99.000000 28.000000 45 3.694 0.009461 -25.151694
99.000000 28.000000 50 3.784 0.011829 -30.336784
99.000000 28.000000 55 3.869 0.013296 -33.486424
99.000000 28.000000 60 3.945 0.013840 -35.890844
99.000000 28.000000 65 4.013 0.012520 -37.477534
99.000000 28.000000 70 4.433 0.021067 -40.068924
99.000000 28.000000 80 4.575 0.016180 -45.813343
99.000000 28.000000 90 4.607 0.010941 -56.095696
99.000000 28.000000 100 4.624 0.007951 -73.685738
99.000000 28.000000 110 4.629 0.008082 88.527833
99.000000 28.000000 120 4.623 0.009249 78.086492
99.000000 28.000000 130 4.612 0.010000 72.298790
99.000000 28.000000 140 4.598 0.010089 68.653720
99.000000 28.000000 150 4.582 0.009652 66.059763
99.000000 28.500000 0 3.177 0.018984 -17.795233
99.000000 28.500000 5 3.239 0.014228 -26.179841
99.000000 28.500000 10 3.412 0.009270 -22.349180
99.000000 28.500000 15 3.441 0.004778 17.578886
99.000000 28.500000 20 3.471 0.009500 37.379165
99.000000 28.500000 25 3.470 0.010639 36.790955
99.000000 28.500000 30 3.474 0.008338 28.713135
99.000000 28.500000 35 3.518 0.006287 8.870526
99.000000 28.500000 40 3.585 0.007770 -12.970632
99.000000 28.500000 45 3.666 0.010763 -23.715966
99.000000 28.500000 50 3.751 0.013180 -29.259521
99.000000 28.500000 55 3.838 0.014548 -32.960123
99.000000 28.500000 60 3.924 0.014968 -35.968621
99.000000 28.500000 65 4.003 0.013418 -38.037818
99.000000 28.500000 70 4.435 0.022542 -41.335660
99.000000 28.500000 80 4.613 0.017799 -48.068229
99.000000 28.500000 90 4.681 0.012840 -58.993196
99.000000 28.500000 100 4.718 0.010139 -75.509892
99.000000 28.500000 110 4.729 0.010414 88.576283
99.000000 28.500000 120 4.720 0.011749 78.593127
99.000000 28.500000 130 4.698 0.012694 72.711682
99.000000 28.500000 140 4.672 0.012907 68.906704
99.000000 28.500000 150 4.644 0.012488 66.182842
99.500000 22.000000 0 3.140 0.002397 -28.719030
99.500000 22.000000 5 3.130 0.008274 -20.901479
99.500000 22.000000 10 3.346 0.012479 -22.523108
99.500000 22.000000 15 3.409 0.006278 -33.340863
99.500000 22.000000 20 3.474 0.005639 88.062213
99.500000 22.000000 25 3.646 0.011333 75.781433
99.500000 22.000000 30 3.909 0.012565 71.546008
99.500000 22.000000 35 4.337 0.011133 66.356388
99.500000 22.000000 40 4.430 0.008072 56.566970
99.500000 22.000000 45 4.396 0.005157 36.999121
99.500000 22.000000 50 4.356 0.005111 10.239951
99.500000 22.000000 55 4.322 0.006676 -5.342484
99.500000 22.000000 60 4.299 0.007870 -13.985643
99.500000 22.000000 65 4.287 0.008483 -20.597388
99.500000 22.000000 70 4.176 0.016708 -29.162825
99.500000 22.000000 80 4.107 0.014630 -39.541495
99.500000 22.000000 90 4.186 0.012287 -49.390067
99.500000 22.000000 100 4.267 0.010494 -58.766544
99.500000 22.000000 110 4.338 0.009190 -67.278766
99.500000 22.000000 120 4.393 0.008206 -74.695121
99.500000 22.000000 130 4.435 0.007406 -80.974499
99.500000 22.000000 140 4.465 0.006708 -86.189060
99.500000 22.000000 150 4.485 0.006066 89.540414
99.500000 22.500000 0 3.173 0.003778 3.218669
99.500000 22.500000 5 3.145 0.004570 -17.283191
99.500000 22.500000 10 3.280 0.008561 -18.242299
99.500000 22.500000 15 3.373 0.007256 -19.637157
99.500000 22.500000 20 3.523 0.002349 -17.389373
99.500000 22.500000 25 3.710 0.002917 59.856574
99.500000 22.500000 30 3.903 0.006285 61.337846
99.500000 22.500000 35 4.072 0.006965 61.239012
99.500000 22.500000 40 4.462 0.006260 61.204992
99.500000 22.500000 45 4.528 0.004604 63.601440
99.500000 22.500000 50 4.473 0.002319 76.298510
99.500000 22.500000 55 4.414 0.002169 -64.684179
99.500000 22.500000 60 4.361 0.004101 -50.908456
99.500000 22.500000 65 4.322 0.005911 -47.187174
99.500000 22.500000 70 4.184 0.014997 -45.311380
99.500000 22.500000 80 4.069 0.015474 -44.336856
99.500000 22.500000 90 4.127 0.013587 -43.708806
99.500000 22.500000 100 4.213 0.011100 -43.032671
99.500000 22.500000 110 4.298 0.008672 -42.227474
99.500000 22.500000 120 4.372 0.006552 -41.308661
99.500000 22.500000 130 4.430 0.004801 -40.340966
99.500000 22.500000 140 4.472 0.003401 -39.425143
99.500000 22.500000 150 4.500 0.002310 -38.707640
99.500000 23.000000 0 3.162 0.008365 21.050270
99.500000 23.000000 5 3.140 0.004448 -10.231851
99.500000 23.000000 10 3.301 0.008909 -6.450888
99.500000 23.000000 15 3.395 0.009486 5.076186
99.500000 23.000000 20 3.517 0.008394 21.935051
99.500000 23.000000 25 3.668 0.008191 38.877464
99.500000 23.000000 30 3.837 0.007842 51.178418
99.500000 23.000000 35 4.002 0.006323 60.077462
99.500000 23.000000 40 4.406 0.004671 71.810266
99.500000 23.000000 45 4.485 0.004334 -86.522050
99.500000 23.000000 50 4.445 0.005784 -69.520400
99.500000 23.000000 55 4.402 0.007436 -61.376678
99.500000 23.000000 60 4.365 0.008447 -57.011028
99.500000 23.000000 65 4.337 0.008845 -53.924457
99.500000 23.000000 70 4.224 0.016649 -50.023031
99.500000 23.000000 80 4.133 0.013253 -44.516285
99.500000 23.000000 90 4.185 0.009878 -37.329736
99.500000 23.000000 100 4.256 0.007726 -28.269214
99.500000 23.000000 110 4.327 0.006691 -19.343705
99.500000 23.000000 120 4.387 0.006195 -12.542884
99.500000 23.000000 130 4.435 0.005782 -8.043518
99.500000 23.000000 140 4.470 0.005279 -5.178455
99.500000 23.000000 150 4.494 0.004677 -3.336340
99.500000 23.500000 0 3.164 0.011079 31.192559
99.500000 23.500000 5 3.164 0.002942 16.153347
99.500000 23.500000 10 3.399 0.005384 16.898126
99.500000 23.500000 15 3.478 0.009340 23.576322
99.500000 23.500000 20 3.515 0.010798 28.589119
99.500000 23.500000 25 3.575 0.009441 33.004708
99.500000 23.500000 30 3.689 0.006547 37.334767
99.500000 23.500000 35 3.847 0.003493 41.083755
99.500000 23.500000 40 4.283 0.001036 51.096792
99.500000 23.500000 45 4.395 0.001725 -57.754706
99.500000 23.500000 50 4.390 0.004045 -51.464439
99.500000 23.500000 55 4.383 0.005754 -48.926443
99.500000 23.500000 60 4.375 0.006782 -47.139298
99.500000 23.500000 65 4.369 0.007325 -45.428085
99.500000 23.500000 70 4.295 0.014604 -42.674114
99.500000 23.500000 80 4.227 0.012762 -38.532149
99.500000 23.500000 90 4.248 0.010454 -33.512017
99.500000 23.500000 100 4.280 0.008584 -27.695376
99.500000 23.500000 110 4.315 0.007258 -21.750023
99.500000 23.500000 120 4.349 0.006322 -16.403693
99.500000 23.500000 130 4.380 0.005593 -12.022848
99.500000 23.500000 140 4.406 0.004954 -8.599308
99.500000 23.500000 150 4.428 0.004352 -5.953355
99.500000 24.000000 0 3.128 0.007251 31.411424
99.500000 24.000000 5 3.085 0.005785 10.191204
99.500000 24.000000 10 3.291 0.008793 4.684798
99.500000 24.000000 15 3.427 0.006709 5.447001
99.500000 24.000000 20 3.547 0.002461 28.749205
99.500000 24.000000 25 3.650 0.004746 66.582209
99.500000 24.000000 30 3.754 0.006896 69.457786
99.500000 24.000000 35 3.875 0.006378 67.731960
99.500000 24.000000 40 4.277 0.004881 62.817894
99.500000 24.000000 45 4.358 0.002952 50.885775
99.500000 24.000000 50 4.331 0.002031 15.668054
99.500000 24.000000 55 4.313 0.003678 -7.764967
99.500000 24.000000 60 4.307 0.005439 -15.708361
99.500000 24.000000 65 4.308 0.006834 -20.279515
99.500000 24.000000 70 4.224 0.015830 -24.753696
99.500000 24.000000 80 4.173 0.015650 -28.681020
99.500000 24.000000 90 4.232 0.013682 -31.291731
99.500000 24.000000 100 4.286 0.011304 -32.732247
99.500000 24.000000 110 4.331 0.008991 -32.910864
99.500000 24.000000 120 4.368 0.006974 -31.693800
99.500000 24.000000 130 4.399 0.005355 -28.957371
99.500000 24.000000 140 4.424 0.004156 -24.717990
99.500000 24.000000 150 4.443 0.003338 -19.344008
99.500000 24.500000 0 3.125 0.002893 19.605853
99.500000 24.500000 5 3.108 0.006970 -5.135188
99.500000 24.500000 10 3.392 0.010757 -8.415933
99.500000 24.500000 15 3.494 0.006648 -15.221323
99.500000 24.500000 20 3.518 0.002243 -66.865119
99.500000 24.500000 25 3.545 0.006412 85.457627
99.500000 24.500000 30 3.624 0.008117 78.000907
99.500000 24.500000 35 3.762 0.006994 72.465221
99.500000 24.500000 40 4.203 0.005513 64.235611
99.500000 24.500000 45 4.308 0.004626 52.330842
99.500000 24.500000 50 4.292 0.003740 37.933917
99.500000 24.500000 55 4.281 0.003180 20.344124
99.500000 24.500000 60 4.277 0.003258 2.253253
99.500000 24.500000 65 4.279 0.003993 -12.569752
99.500000 24.500000 70 4.178 0.011087 -25.353183
99.500000 24.500000 80 4.113 0.013884 -33.005750
99.500000 24.500000 90 4.181 0.014705 -36.526614
99.500000 24.500000 100 4.247 0.014383 -37.945413
99.500000 24.500000 110 4.306 0.013339 -38.002639
99.500000 24.500000 120 4.354 0.011932 -37.110171
99.500000 24.500000 130 4.392 0.010421 -35.540258
99.500000 24.500000 140 4.422 0.008966 -33.502177
99.500000 24.500000 150 4.444 0.007647 -31.173189
99.500000 25.000000 0 3.102 0.006284 -17.447920
99.500000 25.000000 5 3.073 0.008354 -19.544077
99.500000 25.000000 10 3.282 0.010104 -16.915166
99.500000 25.000000 15 3.370 0.005659 -20.626553
99.500000 25.000000 20 3.464 0.001569 -61.181539
99.500000 25.000000 25 3.555 0.003612 84.981259
99.500000 25.000000 30 3.650 0.004134 77.024224
99.500000 25.000000 35 3.746 0.003337 68.801670
99.500000 25.000000 40 3.849 0.002242 57.693087
99.500000 25.000000 45 4.269 0.001653 42.109352
99.500000 25.000000 50 4.354 0.001133 24.175410
99.500000 25.000000 55 4.321 0.000902 -14.287693
99.500000 25.000000 60 4.293 0.001898 -38.134050
99.500000 25.000000 65 4.277 0.003316 -46.027126
99.500000 25.000000 70 4.156 0.010350 -50.588193
99.500000 25.000000 80 4.078 0.012721 -52.926149
99.500000 25.000000 90 4.162 0.012671 -53.845653
99.500000 25.000000 100 4.250 0.011380 -54.045268
99.500000 25.000000 110 4.326 0.009480 -53.726692
99.500000 25.000000 120 4.385 0.007416 -52.905056
99.500000 25.000000 130 4.429 0.005471 -51.439155
99.500000 25.000000 140 4.459 0.003803 -48.962523
99.500000 25.000000 150 4.479 0.002490 -44.671336
99.500000 25.500000 0 3.126 0.013410 -10.890718
99.500000 25.500000 5 3.084 0.007232 -21.198373
99.500000 25.500000 10 3.244 0.007423 -8.473277
99.500000 25.500000 15 3.373 0.007714 2.691916
99.500000 25.500000 20 3.531 0.006911 8.922828
99.500000 25.500000 25 3.644 0.005603 9.439395
99.500000 25.500000 30 3.717 0.004442 1.535145
99.500000 25.500000 35 3.770 0.004388 -13.018245
99.500000 25.500000 40 3.810 0.005414 -24.459644
99.500000 25.500000 45 3.860 0.005728 -29.842618
99.500000 25.500000 50 4.264 0.005875 -33.459010
99.500000 25.500000 55 4.345 0.006666 -37.935435
99.500000 25.500000 60 4.316 0.007248 -42.426261
99.500000 25.500000 65 4.298 0.007577 -46.985992
99.500000 25.500000 70 4.188 0.014995 -53.558615
99.500000 25.500000 80 4.127 0.013428 -61.512767
99.500000 25.500000 90 4.218 0.011389 -69.094844
99.500000 25.500000 100 4.312 0.009639 -76.793841
99.500000 25.500000 110 4.391 0.008304 -84.448165
99.500000 25.500000 120 4.449 0.007327 88.367693
99.500000 25.500000 130 4.488 0.006574 82.029847
99.500000 25.500000 140 4.512 0.005925 76.665728
99.500000 25.500000 150 4.524 0.005308 72.191964
99.500000 26.000000 0 3.113 0.017991 -8.597761
99.500000 26.000000 5 3.080 0.011136 -12.081950
99.500000 26.000000 10 3.290 0.009692 -3.148355
99.500000 26.000000 15 3.427 0.007585 13.155915
99.500000 26.000000 20 3.542 0.006578 27.874341
99.500000 26.000000 25 3.591 0.005140 29.247687
99.500000 26.000000 30 3.611 0.003989 9.132670
99.500000 26.000000 35 3.637 0.006423 -11.459534
99.500000 26.000000 40 3.677 0.009830 -18.116305
99.500000 26.000000 45 3.751 0.010690 -20.132602
99.500000 26.000000 50 4.190 0.010817 -21.497372
99.500000 26.000000 55 4.297 0.011552 -23.579668
99.500000 26.000000 60 4.291 0.011328 -25.902543
99.500000 26.000000 65 4.293 0.010190 -28.726974
99.500000 26.000000 70 4.217 0.014840 -34.671773
99.500000 26.000000 80 4.202 0.008050 -50.544487
99.500000 26.000000 90 4.309 0.006466 -79.722801
99.500000 26.000000 100 4.400 0.008849 82.767382
99.500000 26.000000 110 4.467 0.010988 75.294931
99.500000 26.000000 120 4.510 0.012067 71.157266
99.500000 26.000000 130 4.536 0.012210 68.399944
99.500000 26.000000 140 4.547 0.011678 66.355491
99.500000 26.000000 150 4.550 0.010725 64.736309
99.500000 26.500000 0 3.128 0.017397 -8.172759
99.500000 26.500000 5 3.146 0.010761 -6.866687
99.500000 26.500000 10 3.352 0.004899 0.408258
99.500000 26.500000 15 3.397 0.002462 53.722115
99.500000 26.500000 20 3.451 0.004054 67.160912
99.500000 26.500000 25 3.498 0.001814 58.044090
99.500000 26.500000 30 3.552 0.003719 -5.191017
99.500000 26.500000 35 3.620 0.009141 -10.081210
99.500000 26.500000 40 3.687 0.013762 -11.258449
99.500000 26.500000 45 3.749 0.016778 -11.791413
99.500000 26.500000 50 3.822 0.016251 -12.044607
99.500000 26.500000 55 4.252 0.014999 -12.295692
99.500000 26.500000 60 4.355 0.014386 -12.508300
99.500000 26.500000 65 4.347 0.012793 -12.544830
99.500000 26.500000 70 4.272 0.017463 -12.125623
99.500000 26.500000 80 4.239 0.005831 -8.489194
99.500000 26.500000 90 4.317 0.003804 66.612812
99.500000 26.500000 100 4.396 0.009976 72.066846
99.500000 26.500000 110 4.460 0.013549 72.926885
99.500000 26.500000 120 4.505 0.015057 73.238610
99.500000 26.500000 130 4.533 0.015115 73.404196
99.500000 26.500000 140 4.548 0.014248 73.523450
99.500000 26.500000 150 4.554 0.012869 73.629436
99.500000 27.000000 0 3.159 0.018957 -12.632694
99.500000 27.000000 5 3.198 0.011638 -13.499564
99.500000 27.000000 10 3.431 0.006630 -17.847873
99.500000 27.000000 15 3.474 0.001111 -36.085438
99.500000 27.000000 20 3.485 0.001829 77.733598
99.500000 27.000000 25 3.472 0.000686 44.685114
99.500000 27.000000 30 3.484 0.003829 -4.587420
99.500000 27.000000 35 3.540 0.008220 -7.911110
99.500000 27.000000 40 3.619 0.011915 -8.901104
99.500000 27.000000 45 3.704 0.014337 -9.253467
99.500000 27.000000 50 3.788 0.015363 -9.316197
99.500000 27.000000 55 3.876 0.013908 -9.254787
99.500000 27.000000 60 4.310 0.012151 -9.150316
99.500000 27.000000 65 4.424 0.010943 -8.744882
99.500000 27.000000 70 4.402 0.015826 -7.197839
99.500000 27.000000 80 4.398 0.006476 0.349948
99.500000 27.000000 90 4.436 0.003665 54.910168
99.500000 27.000000 100 4.470 0.008870 69.825500
99.500000 27.000000 110 4.497 0.012279 72.648575
99.500000 27.000000 120 4.516 0.013819 73.798281
99.500000 27.000000 130 4.527 0.013996 74.426950
99.500000 27.000000 140 4.533 0.013295 74.830181
99.500000 27.000000 150 4.535 0.012102 75.115081
99.500000 27.500000 0 3.151 0.019792 -17.377820
99.500000 27.500000 5 3.193 0.010767 -22.308815
99.500000 27.500000 10 3.367 0.007785 -31.040031
99.500000 27.500000 15 3.372 0.003941 -33.688557
99.500000 27.500000 20 3.406 0.001430 -4.671211
99.500000 27.500000 25 3.450 0.003451 10.710527
99.500000 27.500000 30 3.515 0.005994 3.341911
99.500000 27.500000 35 3.607 0.008766 -3.747693
99.500000 27.500000 40 3.697 0.011343 -8.700252
99.500000 27.500000 45 3.773 0.013130 -12.064885
99.500000 27.500000 50 3.834 0.013799 -14.489715
99.500000 27.500000 55 3.886 0.013363 -16.391525
99.500000 27.500000 60 3.937 0.011384 -17.780042
99.500000 27.500000 65 4.343 0.009364 -19.057020
99.500000 27.500000 70 4.414 0.012718 -21.826744
99.500000 27.500000 80 4.388 0.003819 -36.133645
99.500000 27.500000 90 4.414 0.005535 83.656217
99.500000 27.500000 100 4.453 0.010810 76.970821
99.500000 27.500000 110 4.490 0.013781 75.105912
99.500000 27.500000 120 4.520 0.014834 74.222221
99.500000 27.500000 130 4.539 0.014555 73.703062
99.500000 27.500000 140 4.550 0.013460 73.353518
99.500000 27.500000 150 4.554 0.011949 73.089794
99.500000 28.000000 0 3.142 0.017274 -21.549789
99.500000 28.000000 5 3.152 0.011427 -33.050611
99.500000 28.000000 10 3.320 0.009609 -39.976018
99.500000 28.000000 15 3.372 0.003597 -27.574961
99.500000 28.000000 20 3.445 0.005292 22.029005
99.500000 28.000000 25 3.497 0.008981 24.150148
99.500000 28.000000 30 3.549 0.009737 18.138361
99.500000 28.000000 35 3.620 0.009359 7.098003
99.500000 28.000000 40 3.692 0.009781 -6.039018
99.500000 28.000000 45 3.756 0.011109 -16.484196
99.500000 28.000000 50 3.813 0.012362 -23.458382
99.500000 28.000000 55 3.864 0.012919 -28.257956
99.500000 28.000000 60 3.917 0.011734 -31.254031
99.500000 28.000000 65 4.331 0.010327 -33.779263
99.500000 28.000000 70 4.399 0.016979 -38.742263
99.500000 28.000000 80 4.365 0.010521 -49.372668
99.500000 28.000000 90 4.384 0.006479 -72.559101
99.500000 28.000000 100 4.413 0.007551 83.579435
99.500000 28.000000 110 4.443 0.009686 73.346562
99.500000 28.000000 120 4.468 0.010851 68.532467
99.500000 28.000000 130 4.486 0.011014 65.678991
99.500000 28.000000 140 4.498 0.010474 63.701075
99.500000 28.000000 150 4.506 0.009525 62.180035
99.500000 28.500000 0 3.146 0.014776 -25.989796
99.500000 28.500000 5 3.185 0.013765 -37.802000
99.500000 28.500000 10 3.339 0.013177 -42.193786
99.500000 28.500000 15 3.335 0.004298 -32.063683
99.500000 28.500000 20 3.381 0.006457 27.432813
99.500000 28.500000 25 3.444 0.011069 29.363908
99.500000 28.500000 30 3.524 0.011270 25.080239
99.500000 28.500000 35 3.621 0.009254 15.875127
99.500000 28.500000 40 3.707 0.007720 0.516466
99.500000 28.500000 45 3.773 0.008034 -15.505900
99.500000 28.500000 50 3.820 0.009125 -26.220443
99.500000 28.500000 55 3.858 0.009792 -33.025589
99.500000 28.500000 60 3.890 0.009725 -38.014892
99.500000 28.500000 65 3.930 0.008573 -41.465546
99.500000 28.500000 70 4.305 0.013434 -46.900725
99.500000 28.500000 80 4.375 0.009051 -58.594596
99.500000 28.500000 90 4.393 0.006424 -77.560947
99.500000 28.500000 100 4.425 0.006343 83.977212
99.500000 28.500000 110 4.459 0.006897 73.249393
99.500000 28.500000 120 4.487 0.006999 67.079701
99.500000 28.500000 130 4.508 0.006592 62.886101
99.500000 28.500000 140 4.522 0.005869 59.548878
99.500000 28.500000 150 4.530 0.005017 56.555827
100.000000 22.000000 0 3.169 0.004423 -41.845163
100.000000 22.000000 5 3.155 0.006922 -30.844844
100.000000 22.000000 10 3.323 0.007171 -38.345424
100.000000 22.000000 15 3.402 0.004919 -64.340330
